ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,label
2025-05-02T20:02:05.461872+00:00,C31bcad58,10.0.0.91,61229,192.168.1.100,23217,tcp,ssh,104.2387192870138,8324,5245,malicious
2025-05-02T20:02:05.461880+00:00,C28a5a6e8,10.0.0.23,1104,45.129.152.188,26713,udp,dns,74.47302822466763,5130,5483,benign
2025-05-02T20:02:05.461889+00:00,C61b8b080,10.0.0.48,44947,231.152.120.202,6845,udp,ftp,158.32484540969799,1638,8568,benign
2025-05-02T20:02:05.461899+00:00,C7287e7a9,10.0.0.109,29041,255.176.76.204,33707,tcp,https,91.53873965181266,8369,556,benign
2025-05-02T20:02:05.461909+00:00,C2f8b9e5e,10.0.0.42,6624,100.208.253.188,17794,tcp,dns,50.10162977621939,6346,881,benign
2025-05-02T20:02:05.461918+00:00,Cdf444f63,10.0.0.53,62339,58.183.189.97,18343,udp,ssh,50.21647249335628,2472,9505,benign
2025-05-02T20:02:05.461927+00:00,C6f126979,10.0.0.51,58295,34.247.148.39,26829,udp,https,93.03999662560886,3830,1483,benign
2025-05-02T20:02:05.461937+00:00,Ca361fa30,10.0.0.5,48048,35.243.251.93,39921,udp,https,35.355492135555785,9260,4940,benign
2025-05-02T20:02:05.461947+00:00,C6dbe1ec0,10.0.0.248,45274,48.229.65.170,22684,tcp,ftp,238.16459984365886,8717,7431,benign
2025-05-02T20:02:05.461956+00:00,Cd2a3e254,10.0.0.206,52000,214.195.207.152,57471,udp,https,106.91820030917152,8321,8033,benign
2025-05-02T20:02:05.461966+00:00,C80ce23bb,10.0.0.136,18085,49.253.100.205,12141,udp,http,133.17119447412102,6643,304,benign
2025-05-02T20:02:05.461975+00:00,C8a154b88,10.0.0.64,54750,89.1.187.236,50397,udp,http,269.67955028326816,4975,830,benign
2025-05-02T20:02:05.461985+00:00,C104f6009,10.0.0.4,3391,188.15.154.201,60857,udp,dns,59.05775352112565,6565,3063,benign
2025-05-02T20:02:05.461994+00:00,Cad645f76,10.0.0.121,17766,85.47.160.242,61948,udp,ftp,15.22357848291411,5618,9281,benign
2025-05-02T20:02:05.462003+00:00,Cde8d52ff,10.0.0.207,18760,177.67.30.166,54500,udp,ftp,132.1695429755021,6811,2230,benign
2025-05-02T20:02:05.462013+00:00,C5bac879b,10.0.0.143,29330,231.180.202.49,62583,udp,ftp,95.12075112861733,3748,5790,benign
2025-05-02T20:02:05.462022+00:00,Cb2483642,10.0.0.156,25684,130.28.63.4,6864,udp,ssh,234.32421993069664,5010,2965,benign
2025-05-02T20:02:05.462031+00:00,C6523c216,10.0.0.16,28683,179.65.3.35,3242,tcp,http,227.50205289630378,2245,9045,benign
2025-05-02T20:02:05.462041+00:00,C6c089f66,10.0.0.139,41079,251.169.139.247,36246,udp,dns,59.545248831155774,4294,6718,benign
2025-05-02T20:02:05.462050+00:00,Cc071d037,10.0.0.227,13246,219.206.133.227,38996,tcp,dns,166.6945090537064,1524,5405,benign
2025-05-02T20:02:05.462060+00:00,C15511d30,10.0.0.71,8203,221.70.16.132,8945,tcp,https,290.7192395852048,876,9765,benign
2025-05-02T20:02:05.462069+00:00,Ca5635422,10.0.0.21,59254,124.202.122.225,63058,udp,ssh,191.45194301297988,878,7329,benign
2025-05-02T20:02:05.462079+00:00,C6034ccd7,10.0.0.6,11001,225.54.45.147,34314,udp,ssh,270.75013897996524,8220,7681,benign
2025-05-02T20:02:05.462089+00:00,Caf9569cb,10.0.0.170,36045,117.50.89.19,16529,tcp,https,140.82428616765122,5520,7422,benign
2025-05-02T20:02:05.462098+00:00,C293ba230,10.0.0.1,56470,141.148.37.207,50592,tcp,ssh,234.51902643930646,3805,9393,benign
2025-05-02T20:02:05.462108+00:00,C079b60ce,10.0.0.12,24726,24.94.20.44,59100,tcp,dns,64.5786752757856,8197,3369,benign
2025-05-02T20:02:05.462123+00:00,C5b889450,10.0.0.34,12325,43.154.129.174,780,tcp,ftp,148.65965313909015,3291,1299,benign
2025-05-02T20:02:05.462133+00:00,C4b120917,10.0.0.35,29446,241.33.56.15,33734,tcp,https,198.42298135937895,1837,956,benign
2025-05-02T20:02:05.462143+00:00,C079e3928,10.0.0.100,26844,128.250.123.43,11796,tcp,dns,75.67141667971133,6158,676,benign
2025-05-02T20:02:05.462152+00:00,Ccfb856b0,10.0.0.147,26605,145.43.170.184,4715,tcp,ssh,115.18631507126635,8964,7273,benign
2025-05-02T20:02:05.462162+00:00,C91fe7226,10.0.0.18,20279,192.188.241.19,6537,udp,https,244.98108360052024,3382,5494,benign
2025-05-02T20:02:05.462171+00:00,C9a97051c,10.0.0.29,38139,29.28.174.228,7833,tcp,ssh,126.64659763408694,113,9442,benign
2025-05-02T20:02:05.462181+00:00,C2e88c0cd,10.0.0.250,64955,236.147.215.223,2549,tcp,ssh,120.90422299611811,146,9126,benign
2025-05-02T20:02:05.462190+00:00,C73bbf19d,10.0.0.205,36480,63.19.26.16,58424,udp,https,141.98929826238034,3300,2288,benign
2025-05-02T20:02:05.462200+00:00,Ccccba4ee,10.0.0.109,48575,64.167.243.3,47144,udp,http,280.263883045628,941,1546,benign
2025-05-02T20:02:05.462209+00:00,Cdff157d6,10.0.0.119,11512,197.153.211.171,23079,udp,dns,123.18537017394206,6840,7085,benign
2025-05-02T20:02:05.462219+00:00,Cf62fb60b,10.0.0.15,49266,96.207.34.63,30742,udp,dns,2.623944103485928,5410,7142,benign
2025-05-02T20:02:05.462228+00:00,Cda6a2be0,10.0.0.253,6008,82.49.12.41,27989,tcp,https,160.90516117473456,2312,4795,benign
2025-05-02T20:02:05.462237+00:00,C547c5289,10.0.0.54,7018,93.86.94.90,53916,udp,ftp,154.83955169185376,4534,4851,benign
2025-05-02T20:02:05.462247+00:00,Ce378864d,10.0.0.71,16309,184.0.73.201,42727,tcp,ssh,79.22112132924853,1153,7535,benign
2025-05-02T20:02:05.462256+00:00,Cd8b0883e,10.0.0.158,4831,253.229.45.201,50486,udp,dns,125.01516576306511,5625,1026,benign
2025-05-02T20:02:05.462265+00:00,Cab4f8e3a,10.0.0.214,4935,244.148.95.82,63819,udp,ssh,296.1623447919452,9047,3548,benign
2025-05-02T20:02:05.462275+00:00,C1e208aa2,10.0.0.63,4397,62.159.3.223,46087,tcp,ftp,84.2410502833572,4680,1261,benign
2025-05-02T20:02:05.462285+00:00,C4445add1,10.0.0.13,54658,204.39.62.25,38135,udp,https,269.0894266530454,392,3277,benign
2025-05-02T20:02:05.462294+00:00,C6c98a9e3,10.0.0.146,40782,174.226.122.227,49885,udp,https,128.1659294317816,636,8494,benign
2025-05-02T20:02:05.462303+00:00,C2df66ed1,10.0.0.31,54566,147.99.228.96,62089,udp,https,77.47070266038638,3203,3094,benign
2025-05-02T20:02:05.462313+00:00,C007b4efd,10.0.0.174,59434,216.160.211.196,2603,tcp,ftp,288.20169147237135,4946,1595,benign
2025-05-02T20:02:05.462322+00:00,C1e0e4844,10.0.0.218,54986,192.168.1.100,60202,tcp,http,187.57700212568048,5368,254,malicious
2025-05-02T20:02:05.462331+00:00,C0329d92d,10.0.0.102,48995,185.73.167.25,3850,udp,ftp,261.01516142695124,9348,1458,benign
2025-05-02T20:02:05.462340+00:00,C8f8a3b0c,10.0.0.126,24680,192.168.1.100,62945,udp,https,123.81897767062266,6500,7905,malicious
2025-05-02T20:02:05.462349+00:00,Ca5aa5fe5,10.0.0.185,12973,119.71.212.246,44149,tcp,ftp,201.65742328333152,216,3659,benign
